Dose,Setting,Grind,brew_mass_grams,total_dissolved_solids_percent,extraction_percent,pH,Liking,Temp,Flavor.intensity,Acidity,Mouthfeel,Tea.floral,Fruit,Citrus,Green.veg,Paper.wood,Burnt,Cereal,Nutty,Dark.chocolate,Caramel,Bitter,Astringent,Roasted,Sour,Thick.viscous,Sweet,Rubber,target_brew_temperature,target_total_dissolved_solids_percent,target_extraction_percent
120.0,4LG,3,2864.8,1.04,24.82826667,5.07,4,4,1,3,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,93,1.0,24
215.3,5SM,5,2792.9,1.33,17.25293544,5.06,6,4,2,4,2,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,93,1.25,16
176.1,1SM,3,2780.3,1.33,20.99829074,5.03,8,3,3,3,3,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,93,1.25,20
150.0,14SM,3,2820.8,1.22,22.94250667,5.05,4,5,3,3,3,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,93,1.25,24
265.0,6LG,5,2727.0,1.57,16.15618868,5.03,4,5,3,3,2,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,93,1.5,16
207.6,4SM,4,2762.3,1.49,19.82575626,5.05,7,4,3,3,2,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,93,1.5,20
176.1,4LG,3,2769.4,1.43,22.48859739,5.04,3,3,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,93,1.5,24
176.1,1SM,5,2829.1,1.05,16.86856899,5.05,7,3,3,3,3,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,87,1.0,16
145.0,6LG,3,2806.8,1.005,19.45402759,5.11,7,3,3,3,3,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,87,1.0,20
119.0,4LG,3,2884.1,0.96,23.26668908,5.11,6,3,3,3,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,87,1.0,24
215.3,12LG,5,2777.5,1.3,16.77078495,5.06,6,3,3,4,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,87,1.25,16
176.1,12LG,3,2869.2,1.27,20.69212947,5.02,8,3,3,3,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,87,1.25,20
150.0,13SM,4,2912.0,1.255,24.36373333,5.12,7,3,3,4,3,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,87,1.25,24
252.7,5LG,5,2787.6,1.5,16.54689355,4.97,4,3,3,4,4,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,87,1.5,16
207.6,5LG,3,2793.6,1.44,19.37757225,5.04,6,3,3,3,3,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,87,1.5,20
176.1,4LG,3,2843.5,1.43,23.090318,4.98,4,3,2,4,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,87,1.5,24
176.1,6LG,5,2891.0,1.0,16.41680863,5.0,7,3,3,3,3,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,90,1.0,16
145.0,6LG,3,2886.9,1.07,21.30333103,5.12,8,3,3,3,3,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,90,1.0,20
121.1,14SM,3,2916.7,0.96,23.12165153,5.07,7,3,2,3,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,90,1.0,24
215.3,5SM,5,2831.4,1.235,16.24142592,5.03,6,2,3,3,3,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,90,1.25,16
176.1,12LG,3,2834.5,1.32,21.24667802,5.08,7,4,3,4,3,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,90,1.25,20
149.0,4LG,3,2860.6,1.245,23.90232886,5.08,7,3,3,3,3,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,90,1.25,24
252.7,5LG,5,2782.1,1.59,17.50510091,4.98,4,3,3,3,3,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,90,1.5,16
207.6,5LG,3,2790.0,1.495,20.09176301,5.06,3,4,3,5,4,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,90,1.5,20
176.1,4LG,3,2829.4,1.47,23.61850085,5.03,7,3,3,4,4,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,90,1.5,24
176.1,2SM,5,2830.6,0.99,15.91308348,5.04,7,4,3,3,3,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,93,1.0,16
140.3,3LG,3,2860.3,1.02,20.79476835,5.07,6,4,3,4,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,93,1.0,20
120.0,4LG,3,2867.4,1.025,24.492375,5.13,5,3,2,3,2,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,93,1.0,24
215.3,5SM,5,2790.9,1.31,16.98132373,4.94,4,4,4,4,3,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,93,1.25,16
176.1,1SM,3,2780.3,1.33,20.99829074,5.03,5,3,3,4,3,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,93,1.25,20
150.0,14SM,3,2832.0,1.21,22.8448,5.12,6,4,3,4,4,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,93,1.25,24
265.0,6LG,5,2784.8,1.57,16.49862642,5.02,4,3,3,4,3,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,93,1.5,16
207.6,4SM,4,2744.6,1.48,19.56651252,5.02,7,4,3,4,3,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,93,1.5,20
176.1,4LG,3,2746.9,1.5,23.39778535,5.05,5,3,3,4,3,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,93,1.5,24
176.1,1SM,5,2829.1,1.05,16.86856899,5.05,6,4,3,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,87,1.0,16
145.0,6LG,3,2837.0,1.03,20.15248276,5.1,7,4,2,3,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,87,1.0,20
119.0,4LG,3,2884.1,0.96,23.26668908,5.11,6,3,2,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,87,1.0,24
215.3,12LG,5,2879.3,1.31,17.51919647,5.05,8,3,3,3,3,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,87,1.25,16
176.1,12LG,3,2869.2,1.27,20.69212947,5.02,7,3,3,3,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,87,1.25,20
150.0,13SM,4,2901.1,1.24,23.98242667,5.08,8,3,3,3,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,1.25,24
252.7,5LG,5,2790.5,1.48,16.34325287,5.01,7,3,3,3,2,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,87,1.5,16
207.6,5LG,3,2777.0,1.47,19.66372832,5.1,8,3,3,3,2,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,87,1.5,20
176.1,4LG,3,2843.5,1.43,23.090318,4.98,4,2,3,4,2,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,87,1.5,24
176.1,6LG,5,2863.9,0.99,16.10028961,5.07,4,4,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,90,1.0,16
145.0,6LG,3,2872.8,1.04,20.60491034,5.08,6,3,2,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,1.0,20
121.1,14SM,3,2916.7,0.96,23.12165153,5.07,7,3,3,3,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,90,1.0,24
215.3,5SM,5,2819.9,1.27,16.63387366,5.05,6,3,3,3,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,1.25,16
176.1,12LG,3,2826.4,1.27,20.38346394,5.08,7,3,3,2,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,90,1.25,20
149.0,4LG,3,2861.9,1.26,24.20130201,5.1,6,3,3,3,2,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,90,1.25,24
252.7,5LG,5,2782.1,1.59,17.50510091,4.98,8,3,3,3,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,90,1.5,16
207.6,5LG,3,2800.4,1.5,20.23410405,5.04,4,4,4,4,3,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,90,1.5,20
176.1,4LG,3,2829.4,1.47,23.61850085,5.03,7,3,3,3,3,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,90,1.5,24
176.1,2SM,5,2830.6,0.99,15.91308348,5.04,6,4,2,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,93,1.0,16
140.3,3LG,3,2860.3,1.02,20.79476835,5.07,7,3,3,3,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,93,1.0,20
120.0,4LG,3,2864.8,1.04,24.82826667,5.07,7,4,2,3,2,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,93,1.0,24
215.3,5SM,5,2792.9,1.33,17.25293544,5.06,8,3,3,3,3,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,93,1.25,16
176.1,1SM,3,2780.3,1.33,20.99829074,5.03,5,3,2,3,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,93,1.25,20
150.0,14SM,3,2820.8,1.22,22.94250667,5.05,5,4,3,4,3,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,93,1.25,24
265.0,6LG,5,2727.0,1.57,16.15618868,5.03,4,4,4,4,3,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,93,1.5,16
207.6,4SM,4,2762.3,1.49,19.82575626,5.05,3,2,4,4,3,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,93,1.5,20
176.1,4LG,3,2769.4,1.43,22.48859739,5.04,7,3,3,3,3,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,93,1.5,24
176.1,1SM,5,2829.1,1.05,16.86856899,5.05,4,3,2,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,87,1.0,16
145.0,6LG,3,2806.8,1.005,19.45402759,5.11,6,3,3,3,3,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,87,1.0,20
119.0,4LG,3,2884.1,0.96,23.26668908,5.11,4,3,3,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,87,1.0,24
215.3,12LG,5,2777.5,1.3,16.77078495,5.06,6,3,3,4,3,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,87,1.25,16
176.1,12LG,3,2869.2,1.27,20.69212947,5.02,5,3,3,2,3,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,87,1.25,20
150.0,13SM,4,2912.0,1.255,24.36373333,5.12,6,3,3,3,3,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,87,1.25,24
252.7,5LG,5,2787.6,1.5,16.54689355,4.97,4,3,3,4,3,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,87,1.5,16
207.6,5LG,3,2793.6,1.44,19.37757225,5.04,4,3,3,4,3,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,87,1.5,20
176.1,4LG,3,2843.5,1.43,23.090318,4.98,6,3,3,3,3,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,87,1.5,24
176.1,6LG,5,2891.0,1.0,16.41680863,5.0,6,4,2,4,2,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,90,1.0,16
145.0,6LG,3,2886.9,1.07,21.30333103,5.12,6,3,2,3,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,90,1.0,20
121.1,14SM,3,2916.7,0.96,23.12165153,5.07,5,3,2,3,2,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,90,1.0,24
215.3,5SM,5,2831.4,1.235,16.24142592,5.03,6,3,3,3,3,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,90,1.25,16
176.1,12LG,3,2834.5,1.32,21.24667802,5.08,6,4,2,3,3,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,90,1.25,20
149.0,4LG,3,2860.6,1.245,23.90232886,5.08,6,2,3,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,90,1.25,24
252.7,5LG,5,2782.1,1.59,17.50510091,4.98,4,3,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,90,1.5,16
207.6,5LG,3,2790.0,1.495,20.09176301,5.06,6,3,3,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,90,1.5,20
176.1,4LG,3,2829.4,1.47,23.61850085,5.03,6,3,3,2,3,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,90,1.5,24
176.1,2SM,5,2830.6,0.99,15.91308348,5.04,4,3,3,2,3,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,93,1.0,16
140.3,3LG,3,2860.3,1.02,20.79476835,5.07,4,3,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,93,1.0,20
120.0,4LG,3,2867.4,1.025,24.492375,5.13,7,3,2,3,3,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,93,1.0,24
215.3,5SM,5,2790.9,1.31,16.98132373,4.94,7,3,3,3,3,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,93,1.25,16
176.1,1SM,3,2780.3,1.33,20.99829074,5.03,6,3,3,3,3,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,93,1.25,20
150.0,14SM,3,2832.0,1.21,22.8448,5.12,6,3,2,4,3,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,93,1.25,24
265.0,6LG,5,2784.8,1.57,16.49862642,5.02,5,3,3,4,3,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,93,1.5,16
207.6,4SM,4,2744.6,1.48,19.56651252,5.02,7,3,2,3,3,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,93,1.5,20
176.1,4LG,3,2746.9,1.5,23.39778535,5.05,7,3,2,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,93,1.5,24
176.1,1SM,5,2829.1,1.05,16.86856899,5.05,7,4,2,3,2,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,87,1.0,16
145.0,6LG,3,2905.9,0.97,19.43946897,5.01,7,4,3,2,2,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,87,1.0,20
119.0,4LG,3,2884.1,0.96,23.26668908,5.11,7,3,2,3,3,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,87,1.0,24
215.3,12LG,5,2811.1,1.07,13.97063168,5.08,7,3,3,3,3,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,87,1.25,16
176.1,12LG,3,2869.2,1.27,20.69212947,5.02,8,3,3,4,3,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,87,1.25,20
150.0,13SM,4,2919.5,1.095,21.31235,5.04,6,3,3,3,3,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,87,1.25,24
252.7,5LG,5,2790.5,1.48,16.34325287,5.01,7,3,3,3,3,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,87,1.5,16
207.6,5LG,3,2777.0,1.47,19.66372832,5.1,6,3,2,3,2,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,87,1.5,20
176.1,4LG,3,2843.5,1.43,23.090318,4.98,6,4,3,4,3,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0,87,1.5,24
176.1,6LG,5,2863.9,0.99,16.10028961,5.07,7,3,3,3,2,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,90,1.0,16
145.0,6LG,3,2872.8,1.04,20.60491034,5.08,7,4,2,4,2,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,90,1.0,20
121.1,14SM,3,2916.7,0.96,23.12165153,5.07,7,4,3,3,2,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,90,1.0,24
215.3,5SM,5,2837.0,1.245,16.40531816,5.01,7,4,3,3,2,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,90,1.25,16
176.1,12LG,3,2826.4,1.27,20.38346394,5.08,8,4,3,3,3,0,0,0,0,0,0,0,1,0,1,0,1,1,1,0,0,0,90,1.25,20
149.0,4LG,3,2859.9,1.45,27.83124161,5.02,8,3,3,2,3,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,90,1.25,24
252.7,5LG,5,2782.1,1.59,17.50510091,4.98,8,3,3,4,3,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,90,1.5,16
207.6,5LG,3,2798.6,1.45,19.54706166,5.01,6,3,4,2,3,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,90,1.5,20
176.1,4LG,3,2829.4,1.47,23.61850085,5.03,7,3,2,3,3,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,90,1.5,24
176.1,2SM,5,2830.6,0.99,15.91308348,5.04,7,5,3,2,3,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,93,1.0,16
140.3,3LG,3,2860.3,1.02,20.79476835,5.07,8,4,3,3,2,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,93,1.0,20
120.0,4LG,3,2857.9,1.005,23.9349125,5.05,8,4,3,3,3,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,93,1.0,24
215.3,5SM,5,2792.9,1.33,17.25293544,5.06,8,4,3,3,2,1,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,93,1.25,16
176.1,1SM,3,2780.3,1.33,20.99829074,5.03,7,4,3,3,3,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,93,1.25,20
150.0,14SM,3,2831.3,1.215,22.93353,5.07,8,4,3,2,3,1,0,1,0,0,0,0,1,1,0,0,1,1,0,0,0,0,93,1.25,24
265.0,6LG,5,2735.6,1.585,16.36198491,4.98,8,4,3,4,3,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,93,1.5,16
207.6,4SM,4,2762.3,1.49,19.82575626,5.05,8,3,3,3,3,0,0,1,0,0,0,1,1,0,0,0,0,1,1,0,1,0,93,1.5,20
176.1,4LG,3,2769.4,1.43,22.48859739,5.04,7,4,3,2,3,0,0,0,0,1,0,0,1,1,0,1,0,1,0,0,0,0,93,1.5,24
176.1,1SM,5,2836.6,1.05,16.9132879,4.99,1,1,2,1,2,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,87,1.0,16
145.0,6LG,3,2905.9,0.97,19.43946897,5.01,5,4,2,2,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,87,1.0,20
119.0,4LG,3,2930.7,0.98,24.13517647,5.04,5,3,1,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,87,1.0,24
215.3,12LG,5,2811.1,1.07,13.97063168,5.08,6,4,3,3,3,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,87,1.25,16
176.1,12LG,3,2873.3,1.3,21.21118683,5.07,5,3,2,3,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,87,1.25,20
150.0,13SM,4,2919.5,1.095,21.31235,5.04,5,2,2,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,87,1.25,24
252.7,5LG,5,2747.2,1.52,16.52451128,5.04,7,3,3,3,3,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,87,1.5,16
207.6,5LG,3,2793.7,1.49,20.05112235,5.06,4,3,2,3,3,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,87,1.5,20
176.1,4LG,3,2777.6,1.69,26.6561272,5.0,4,3,1,2,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,87,1.5,24
176.1,6LG,5,2862.8,1.0,16.25667235,5.06,3,4,1,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,90,1.0,16
145.0,6LG,3,2878.0,1.05,20.84068966,5.09,4,3,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,90,1.0,20
121.1,14SM,3,2903.8,0.93,22.30003303,5.06,3,3,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,90,1.0,24
215.3,5SM,5,2837.0,1.245,16.40531816,5.01,5,2,3,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,90,1.25,16
176.1,12LG,3,2818.0,1.3,20.80295287,5.12,5,3,2,3,3,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,90,1.25,20
149.0,4LG,3,2859.9,1.45,27.83124161,5.02,5,3,2,3,3,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,90,1.25,24
252.7,5LG,5,2803.4,1.55,17.19537,4.95,3,2,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,90,1.5,16
207.6,5LG,3,2798.6,1.45,19.54706166,5.01,5,4,2,2,3,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,90,1.5,20
176.1,4LG,3,2824.6,1.45,23.25763771,4.96,6,3,3,2,3,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,90,1.5,24
176.1,2SM,5,2815.3,1.01,16.14680863,4.95,5,3,1,3,3,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,93,1.0,16
140.3,3LG,3,2892.0,1.0,20.6129722,5.02,4,3,2,2,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,93,1.0,20
120.0,4LG,3,2857.9,1.005,23.9349125,5.05,6,3,3,2,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,93,1.0,24
215.3,5SM,5,2795.9,1.33,17.27146772,5.04,4,3,2,2,3,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,93,1.25,16
176.1,1SM,3,2774.4,1.32,20.79618399,5.02,4,3,2,1,3,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,93,1.25,20
150.0,14SM,3,2831.3,1.215,22.93353,5.07,5,3,2,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,93,1.25,24
265.0,6LG,5,2735.6,1.585,16.36198491,4.98,4,3,2,3,3,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,93,1.5,16
207.6,4SM,4,2760.8,1.5,19.94797688,5.03,6,4,3,3,3,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,93,1.5,20
176.1,4LG,3,2796.5,1.5,23.82027257,5.06,5,3,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,93,1.5,24
176.1,1SM,5,2829.1,1.05,16.86856899,5.05,5,3,3,4,3,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,87,1.0,16
145.0,6LG,3,2905.9,0.97,19.43946897,5.01,8,3,3,3,3,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,87,1.0,20
119.0,4LG,3,2884.1,0.96,23.26668908,5.11,4,3,2,4,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,87,1.0,24
215.3,12LG,5,2811.1,1.07,13.97063168,5.08,5,3,3,4,2,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,87,1.25,16
176.1,12LG,3,2869.2,1.27,20.69212947,5.02,3,3,3,5,2,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,87,1.25,20
150.0,13SM,4,2919.5,1.095,21.31235,5.04,7,4,3,3,2,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,87,1.25,24
252.7,5LG,5,2790.5,1.48,16.34325287,5.01,3,4,3,5,2,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,87,1.5,16
207.6,5LG,3,2777.0,1.47,19.66372832,5.1,3,3,4,5,2,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,87,1.5,20
176.1,4LG,3,2843.5,1.43,23.090318,4.98,6,3,3,3,3,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,87,1.5,24
176.1,6LG,5,2863.9,0.99,16.10028961,5.07,5,4,1,3,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,90,1.0,16
145.0,6LG,3,2872.8,1.04,20.60491034,5.08,6,4,2,3,2,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,1,0,90,1.0,20
121.1,14SM,3,2916.7,0.96,23.12165153,5.07,4,3,3,3,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,90,1.0,24
215.3,5SM,5,2837.0,1.245,16.40531816,5.01,3,4,3,5,2,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,90,1.25,16
176.1,12LG,3,2826.4,1.27,20.38346394,5.08,4,3,2,4,2,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,90,1.25,20
149.0,4LG,3,2859.9,1.45,27.83124161,5.02,3,5,4,4,3,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,90,1.25,24
252.7,5LG,5,2782.1,1.59,17.50510091,4.98,3,2,3,4,3,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,90,1.5,16
207.6,5LG,3,2798.6,1.45,19.54706166,5.01,2,3,3,5,3,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,90,1.5,20
176.1,4LG,3,2829.4,1.47,23.61850085,5.03,4,3,3,4,2,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,90,1.5,24
176.1,2SM,5,2830.6,0.99,15.91308348,5.04,6,3,2,3,2,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,93,1.0,16
140.3,3LG,3,2860.3,1.02,20.79476835,5.07,4,4,3,3,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,93,1.0,20
120.0,4LG,3,2857.9,1.005,23.9349125,5.05,3,3,2,5,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,93,1.0,24
215.3,5SM,5,2792.9,1.33,17.25293544,5.06,7,3,2,4,2,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,93,1.25,16
176.1,1SM,3,2780.3,1.33,20.99829074,5.03,3,3,3,5,2,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,93,1.25,20
150.0,14SM,3,2831.3,1.215,22.93353,5.07,3,4,4,3,3,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,93,1.25,24
265.0,6LG,5,2735.6,1.585,16.36198491,4.98,4,3,2,4,3,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,93,1.5,16
207.6,4SM,4,2762.3,1.49,19.82575626,5.05,4,3,3,4,3,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,93,1.5,20
176.1,4LG,3,2769.4,1.43,22.48859739,5.04,3,3,2,5,2,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,93,1.5,24
176.1,1SM,5,2829.1,1.05,16.86856899,5.05,7,3,2,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,87,1.0,16
