dose_grams,setting,grind,brew_mass_grams,total_dissolved_solids_percent,extraction_percent,ph,brew temperature,score,temp,flavor,acidity,body,tea_floral,fruit,citrus,green_veg,paper_wood,burnt,cereal,nutty,dark_chocolate,caramel,bitter,astringent,roasted,sour,thick_viscous,sweet,rubber
176.1,4LG,3,2769.4,1.43,22.488598,5.04,77.6,3,3,0.0,0.0,0.0,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False
176.1,1SM,5,2829.1,1.05,16.868568,5.05,81.1,7,3,0.3,0.3,0.3,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False
145.0,6LG,3,2806.8,1.005,19.454027,5.11,81.9,7,3,0.3,0.3,0.3,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False
119.0,4LG,3,2884.1,0.96,23.26669,5.11,78.6,6,3,0.3,0.3,0.1,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False
215.3,12LG,5,2777.5,1.3,16.770784,5.06,80.6,6,3,0.3,0.4,0.3,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
176.1,12LG,3,2869.2,1.27,20.69213,5.02,80.8,8,3,0.3,0.3,0.3,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
150.0,13SM,4,2912.0,1.255,24.363733,5.12,78.0,7,3,0.3,0.4,0.3,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False
252.7,5LG,5,2787.6,1.5,16.546894,4.97,79.6,4,3,0.3,0.4,0.4,False,False,False,False,False,False,False,True,False,False,True,True,False,False,True,False,False
207.6,5LG,3,2793.6,1.44,19.377573,5.04,80.1,6,3,0.3,0.3,0.3,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False
176.1,4LG,3,2843.5,1.43,23.090319,4.98,78.7,4,3,0.1,0.4,0.3,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
176.1,6LG,5,2891.0,1.0,16.41681,5.0,82.8,7,3,0.3,0.3,0.3,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False
145.0,6LG,3,2886.9,1.07,21.303331,5.12,83.6,8,3,0.3,0.3,0.3,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
121.1,14SM,3,2916.7,0.96,23.12165,5.07,82.7,7,3,0.1,0.3,0.3,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
215.3,5SM,5,2831.4,1.235,16.241426,5.03,82.5,6,2,0.3,0.3,0.3,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False
176.1,12LG,3,2834.5,1.32,21.246677,5.08,82.8,7,4,0.3,0.4,0.3,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False
149.0,4LG,3,2860.6,1.245,23.902328,5.08,81.4,7,3,0.3,0.3,0.3,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False
252.7,5LG,5,2782.1,1.59,17.5051,4.98,81.4,4,3,0.3,0.3,0.3,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
207.6,5LG,3,2790.0,1.495,20.091763,5.06,82.1,3,4,0.3,0.5,0.4,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False
176.1,4LG,3,2829.4,1.47,23.618502,5.03,81.1,7,3,0.3,0.4,0.4,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
176.1,2SM,5,2830.6,0.99,15.913083,5.04,85.8,7,4,0.3,0.3,0.3,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False
140.3,3LG,3,2860.3,1.02,20.79477,5.07,86.0,6,4,0.3,0.4,0.1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
120.0,4LG,3,2867.4,1.025,24.492374,5.13,82.5,5,3,0.1,0.3,0.1,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False
215.3,5SM,5,2790.9,1.31,16.981323,4.94,85.4,4,4,0.4,0.4,0.3,False,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False
176.1,1SM,3,2780.3,1.33,20.998291,5.03,84.6,5,3,0.3,0.4,0.3,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False
150.0,14SM,3,2832.0,1.21,22.8448,5.12,84.5,6,4,0.3,0.4,0.4,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
265.0,6LG,5,2784.8,1.57,16.498627,5.02,84.8,4,3,0.3,0.4,0.3,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False
207.6,4SM,4,2744.6,1.48,19.566513,5.02,83.1,7,4,0.3,0.4,0.3,False,False,False,False,False,False,False,False,True,False,True,True,False,False,True,False,False
176.1,4LG,3,2746.9,1.5,23.397785,5.05,82.4,5,3,0.3,0.4,0.3,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True,False,False
176.1,1SM,5,2829.1,1.05,16.868568,5.05,81.1,6,4,0.3,0.3,0.1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
145.0,6LG,3,2837.0,1.03,20.152483,5.1,81.3,7,4,0.1,0.3,0.3,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
119.0,4LG,3,2884.1,0.96,23.26669,5.11,78.6,6,3,0.1,0.3,0.1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
215.3,12LG,5,2879.3,1.31,17.519196,5.05,80.3,8,3,0.3,0.3,0.3,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False
176.1,12LG,3,2869.2,1.27,20.69213,5.02,80.8,7,3,0.3,0.3,0.3,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
150.0,13SM,4,2901.1,1.24,23.982428,5.08,79.7,8,3,0.3,0.3,0.1,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
252.7,5LG,5,2790.5,1.48,16.343252,5.01,77.9,7,3,0.3,0.3,0.1,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False
207.6,5LG,3,2777.0,1.47,19.663729,5.1,77.8,8,3,0.3,0.3,0.1,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False
176.1,4LG,3,2843.5,1.43,23.090319,4.98,78.7,4,2,0.3,0.4,0.1,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False
176.1,6LG,5,2863.9,0.99,16.10029,5.07,80.2,4,4,0.0,0.3,0.0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
145.0,6LG,3,2872.8,1.04,20.60491,5.08,79.7,6,3,0.1,0.3,0.1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
121.1,14SM,3,2916.7,0.96,23.12165,5.07,82.7,7,3,0.3,0.3,0.1,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
215.3,5SM,5,2819.9,1.27,16.633873,5.05,82.1,6,3,0.3,0.3,0.3,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
176.1,12LG,3,2826.4,1.27,20.383465,5.08,79.6,7,3,0.3,0.1,0.3,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False
149.0,4LG,3,2861.9,1.26,24.201302,5.1,82.2,6,3,0.3,0.3,0.1,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False
252.7,5LG,5,2782.1,1.59,17.5051,4.98,81.4,8,3,0.3,0.3,0.3,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
207.6,5LG,3,2800.4,1.5,20.234104,5.04,82.6,4,4,0.4,0.4,0.3,False,True,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False
176.1,4LG,3,2829.4,1.47,23.618502,5.03,81.1,7,3,0.3,0.3,0.3,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False
176.1,2SM,5,2830.6,0.99,15.913083,5.04,85.8,6,4,0.1,0.3,0.1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
140.3,3LG,3,2860.3,1.02,20.79477,5.07,86.0,7,3,0.3,0.3,0.3,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
120.0,4LG,3,2864.8,1.04,24.828266,5.07,83.3,7,4,0.1,0.3,0.1,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False
215.3,5SM,5,2792.9,1.33,17.252935,5.06,81.8,8,3,0.3,0.3,0.3,False,False,False,False,True,False,False,True,False,True,False,False,True,False,False,False,False
176.1,1SM,3,2780.3,1.33,20.998291,5.03,84.6,5,3,0.1,0.3,0.1,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
150.0,14SM,3,2820.8,1.22,22.942507,5.05,84.7,5,4,0.3,0.4,0.3,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
265.0,6LG,5,2727.0,1.57,16.156189,5.03,84.2,4,4,0.4,0.4,0.3,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
207.6,4SM,4,2762.3,1.49,19.825756,5.05,81.9,3,2,0.4,0.4,0.3,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False
176.1,4LG,3,2769.4,1.43,22.488598,5.04,77.6,7,3,0.3,0.3,0.3,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False
176.1,1SM,5,2829.1,1.05,16.868568,5.05,81.1,4,3,0.1,0.3,0.1,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
145.0,6LG,3,2806.8,1.005,19.454027,5.11,81.9,6,3,0.3,0.3,0.3,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False
119.0,4LG,3,2884.1,0.96,23.26669,5.11,78.6,4,3,0.3,0.1,0.3,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
215.3,12LG,5,2777.5,1.3,16.770784,5.06,80.6,6,3,0.3,0.4,0.3,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
176.1,12LG,3,2869.2,1.27,20.69213,5.02,80.8,5,3,0.3,0.1,0.3,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False
150.0,13SM,4,2912.0,1.255,24.363733,5.12,78.0,6,3,0.3,0.3,0.3,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False
252.7,5LG,5,2787.6,1.5,16.546894,4.97,79.6,4,3,0.3,0.4,0.3,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
207.6,5LG,3,2793.6,1.44,19.377573,5.04,80.1,4,3,0.3,0.4,0.3,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False
176.1,4LG,3,2843.5,1.43,23.090319,4.98,78.7,6,3,0.3,0.3,0.3,False,False,False,False,False,False,False,True,True,False,True,False,False,True,False,False,False
176.1,6LG,5,2891.0,1.0,16.41681,5.0,82.8,6,4,0.1,0.4,0.1,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False
145.0,6LG,3,2886.9,1.07,21.303331,5.12,83.6,6,3,0.1,0.3,0.3,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
121.1,14SM,3,2916.7,0.96,23.12165,5.07,82.7,5,3,0.1,0.3,0.1,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False
215.3,5SM,5,2831.4,1.235,16.241426,5.03,82.5,6,3,0.3,0.3,0.3,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False
176.1,12LG,3,2834.5,1.32,21.246677,5.08,82.8,6,4,0.1,0.3,0.3,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False
149.0,4LG,3,2860.6,1.245,23.902328,5.08,81.4,6,2,0.3,0.4,0.3,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
252.7,5LG,5,2782.1,1.59,17.5051,4.98,81.4,4,3,0.3,0.0,0.3,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
207.6,5LG,3,2790.0,1.495,20.091763,5.06,82.1,6,3,0.3,0.4,0.3,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
176.1,4LG,3,2829.4,1.47,23.618502,5.03,81.1,6,3,0.3,0.1,0.3,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
176.1,2SM,5,2830.6,0.99,15.913083,5.04,85.8,4,3,0.3,0.1,0.3,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False
140.3,3LG,3,2860.3,1.02,20.79477,5.07,86.0,4,3,0.3,0.1,0.1,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
120.0,4LG,3,2867.4,1.025,24.492374,5.13,82.5,7,3,0.1,0.3,0.3,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False
215.3,5SM,5,2790.9,1.31,16.981323,4.94,85.4,7,3,0.3,0.3,0.3,False,False,False,False,False,False,True,False,True,False,False,False,True,True,False,False,False
176.1,1SM,3,2780.3,1.33,20.998291,5.03,84.6,6,3,0.3,0.3,0.3,False,False,False,False,False,False,False,False,True,False,True,False,True,True,False,False,False
150.0,14SM,3,2832.0,1.21,22.8448,5.12,84.5,6,3,0.1,0.4,0.3,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False
265.0,6LG,5,2784.8,1.57,16.498627,5.02,84.8,5,3,0.3,0.4,0.3,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
207.6,4SM,4,2744.6,1.48,19.566513,5.02,83.1,7,3,0.1,0.3,0.3,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False
176.1,4LG,3,2746.9,1.5,23.397785,5.05,82.4,7,3,0.1,0.3,0.3,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
176.1,1SM,5,2829.1,1.05,16.868568,5.05,81.1,7,4,0.1,0.3,0.1,True,True,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False
145.0,6LG,3,2905.9,0.97,19.439468,5.01,81.0,7,4,0.3,0.1,0.1,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False
119.0,4LG,3,2884.1,0.96,23.26669,5.11,78.6,7,3,0.1,0.3,0.3,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False
215.3,12LG,5,2811.1,1.07,13.970632,5.08,80.4,7,3,0.3,0.3,0.3,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False
176.1,12LG,3,2869.2,1.27,20.69213,5.02,80.8,8,3,0.3,0.4,0.3,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False
150.0,13SM,4,2919.5,1.095,21.31235,5.04,78.0,6,3,0.3,0.3,0.3,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False
252.7,5LG,5,2790.5,1.48,16.343252,5.01,77.9,7,3,0.3,0.3,0.3,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False
207.6,5LG,3,2777.0,1.47,19.663729,5.1,77.8,6,3,0.1,0.3,0.1,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
176.1,4LG,3,2843.5,1.43,23.090319,4.98,78.7,6,4,0.3,0.4,0.3,False,False,True,False,False,True,False,False,False,False,False,True,False,True,False,True,False
176.1,6LG,5,2863.9,0.99,16.10029,5.07,80.2,7,3,0.3,0.3,0.1,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,True
145.0,6LG,3,2872.8,1.04,20.60491,5.08,79.7,7,4,0.1,0.4,0.1,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False
121.1,14SM,3,2916.7,0.96,23.12165,5.07,82.7,7,4,0.3,0.3,0.1,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
215.3,5SM,5,2837.0,1.245,16.405317,5.01,83.3,7,4,0.3,0.3,0.1,True,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False
176.1,12LG,3,2826.4,1.27,20.383465,5.08,79.6,8,4,0.3,0.3,0.3,False,False,False,False,False,False,False,True,False,True,False,True,True,True,False,False,False
149.0,4LG,3,2859.9,1.45,27.831242,5.02,80.8,8,3,0.3,0.1,0.3,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False
252.7,5LG,5,2782.1,1.59,17.5051,4.98,81.4,8,3,0.3,0.4,0.3,True,True,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
207.6,5LG,3,2798.6,1.45,19.547062,5.01,82.4,6,3,0.4,0.1,0.3,False,False,True,True,False,True,False,False,False,False,True,False,False,False,False,False,False
176.1,4LG,3,2829.4,1.47,23.618502,5.03,81.1,7,3,0.1,0.3,0.3,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False
176.1,2SM,5,2830.6,0.99,15.913083,5.04,85.8,7,5,0.3,0.1,0.3,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
140.3,3LG,3,2860.3,1.02,20.79477,5.07,86.0,8,4,0.3,0.3,0.1,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False
120.0,4LG,3,2857.9,1.005,23.934912,5.05,83.5,8,4,0.3,0.3,0.3,True,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False
215.3,5SM,5,2792.9,1.33,17.252935,5.06,81.8,8,4,0.3,0.3,0.1,True,False,True,False,False,False,True,True,False,False,False,True,False,False,False,False,False
176.1,1SM,3,2780.3,1.33,20.998291,5.03,84.6,7,4,0.3,0.3,0.3,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False
150.0,14SM,3,2831.3,1.215,22.93353,5.07,84.7,8,4,0.3,0.1,0.3,True,False,True,False,False,False,False,True,True,False,False,True,True,False,False,False,False
265.0,6LG,5,2735.6,1.585,16.361984,4.98,84.6,8,4,0.3,0.4,0.3,True,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False
207.6,4SM,4,2762.3,1.49,19.825756,5.05,81.9,8,3,0.3,0.3,0.3,False,False,True,False,False,False,True,True,False,False,False,False,True,True,False,True,False
176.1,4LG,3,2769.4,1.43,22.488598,5.04,77.6,7,4,0.3,0.1,0.3,False,False,False,False,True,False,False,True,True,False,True,False,True,False,False,False,False
176.1,1SM,5,2836.6,1.05,16.913288,4.99,80.2,1,1,0.1,0.0,0.1,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False
145.0,6LG,3,2905.9,0.97,19.439468,5.01,81.0,5,4,0.1,0.1,0.3,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
119.0,4LG,3,2930.7,0.98,24.135176,5.04,78.8,5,3,0.0,0.0,0.1,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
215.3,12LG,5,2811.1,1.07,13.970632,5.08,80.4,6,4,0.3,0.3,0.3,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False
176.1,12LG,3,2873.3,1.3,21.211187,5.07,80.6,5,3,0.1,0.3,0.3,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
150.0,13SM,4,2919.5,1.095,21.31235,5.04,78.0,5,2,0.1,0.1,0.3,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
252.7,5LG,5,2747.2,1.52,16.524511,5.04,80.3,7,3,0.3,0.3,0.3,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False
207.6,5LG,3,2793.7,1.49,20.051123,5.06,80.2,4,3,0.1,0.3,0.3,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False
176.1,4LG,3,2777.6,1.69,26.656128,5.0,78.7,4,3,0.0,0.1,0.1,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False
176.1,6LG,5,2862.8,1.0,16.256672,5.06,83.3,3,4,0.0,0.0,0.1,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
145.0,6LG,3,2878.0,1.05,20.84069,5.09,83.3,4,3,0.0,0.0,0.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
121.1,14SM,3,2903.8,0.93,22.300034,5.06,81.7,3,3,0.0,0.0,0.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
